Id,Response
11430,8
11431,8
11432,7
11433,2
11435,6
11437,7
11439,7
11441,4
11444,7
11447,7
11458,1
11461,8
11464,6
11467,5
11471,8
11476,4
11477,1
11480,7
11485,2
11487,7
11489,8
11500,1
11502,4
11509,8
11518,1
11521,4
11523,7
11526,2
11528,6
11534,7
11542,5
11548,4
11550,6
11551,4
11552,5
11565,1
11566,4
11570,7
11572,7
11584,8
11588,6
11592,5
11598,4
11604,8
11606,3
11607,8
11609,8
11613,2
11615,8
11616,8
11617,2
11619,8
11621,8
11622,7
11623,5
11625,1
11629,8
11634,5
11637,8
11642,2
11657,4
11663,7
11666,3
11671,6
11681,2
11683,5
11694,8
11697,8
11700,6
11703,8
11713,2
11721,6
11725,5
11729,7
11736,7
11739,6
11740,7
11744,3
11750,5
11752,6
11753,6
11754,5
11759,6
11760,6
11767,8
11772,4
11776,2
11780,5
11783,5
11786,7
11790,8
11792,4
11797,5
11799,7
11801,8
11807,7
11813,5
11818,8
11835,3
11842,1
11843,6
11850,8
11861,8
11868,7
11871,4
11877,6
11887,7
11891,6
11897,8
11900,8
11906,7
11911,8
11913,1
11914,8
11915,8
11921,1
11925,1
11926,7
11932,8
11933,8
11936,5
11939,8
11941,4
11946,1
11947,3
11953,2
11958,5
11959,7
11960,7
11961,4
11962,2
11977,8
11978,8
11985,7
11986,7
11992,4
11997,5
12001,7
12006,3
12010,7
12017,8
12019,8
12041,4
12044,8
12050,3
12055,7
12062,8
12064,8
12068,7
12072,8
12073,7
12077,4
12080,1
12082,3
12088,8
12090,2
12092,7
12093,7
12094,8
12099,1
12106,6
12115,7
12124,8
12128,7
12132,5
12139,1
12147,7
12154,5
12162,4
12167,1
12169,8
12170,8
12171,6
12173,5
12178,8
12180,8
12182,2
12185,5
12195,5
12198,8
12204,8
12205,7
12206,1
12207,3
12209,3
12212,4
12215,7
12230,8
12236,3
12241,8
12244,6
12246,3
12261,7
12262,7
12265,1
12267,5
12268,7
12276,2
12279,5
12292,3
12295,2
12297,7
12308,8
12312,7
12317,6
12318,3
12321,8
12326,8
12328,8
12331,2
12336,3
12341,7
12343,1
12345,8
12349,8
12350,2
12353,6
12354,8
12361,3
12366,8
12380,8
12381,8
12386,5
12393,7
12396,7
12397,2
12401,3
12404,5
12410,1
12413,8
12417,7
12423,8
12428,8
12431,7
12433,8
12436,7
12440,6
12441,5
12448,2
12450,6
12452,2
12454,5
12457,8
12458,5
12459,6
12460,3
12472,8
12481,8
12483,7
12485,5
12486,7
12490,6
12499,4
12501,8
12506,7
12507,7
12512,5
12513,4
12515,8
12521,8
12526,7
12538,8
12542,5
12547,7
12548,2
12549,7
12553,5
12554,7
12556,1
12561,6
12562,7
12563,7
12565,4
12568,7
12569,8
12570,4
12577,5
12578,4
12582,5
12583,8
12597,7
12601,7
12606,5
12607,7
12619,3
12622,7
12625,5
12631,8
12635,5
12636,8
12641,2
12643,7
12651,8
12655,7
12660,8
12664,7
12677,8
12681,7
12683,5
12688,8
12689,1
12693,7
12694,8
12696,1
12707,1
12716,5
12720,3
12734,3
12735,7
12738,8
12741,3
12746,3
12753,7
12758,7
12760,8
12768,6
12771,7
12776,5
12780,6
12790,5
12792,1
12793,7
12795,8
12796,8
12797,4
12800,4
12803,8
12807,6
12809,3
12812,4
12816,7
12818,5
12819,1
12823,8
12825,7
12827,8
12829,4
12830,8
12838,8
12839,8
12843,5
12847,5
12848,6
12871,1
12873,6
12874,5
12875,7
12883,8
12890,5
12895,8
12900,5
12901,7
12902,7
12903,7
12904,2
12905,1
12908,4
12911,8
12912,5
12924,8
12930,1
12941,8
12950,7
12951,7
12956,7
12958,7
12967,5
12968,7
12980,8
12982,8
12983,3
12988,3
12996,8
12999,8
13005,3
13008,4
13009,4
13011,5
13012,4
13013,5
13015,7
13016,8
13018,3
13021,8
13024,5
13026,8
13031,6
13032,7
13034,8
13036,7
13039,6
13040,3
13043,4
13044,5
13060,1
13065,4
13075,8
13080,7
13088,3
13095,6
13102,7
13105,4
13107,2
13111,5
13112,1
13120,8
13122,8
13123,8
13124,7
13130,6
13132,5
13140,8
13142,7
13143,4
13144,1
13148,8
13151,7
13154,6
13166,8
13169,1
13175,7
13177,2
13178,8
13179,2
13182,7
13186,7
13188,7
13193,7
13199,1
13206,4
13216,8
13218,8
13228,8
13231,8
13235,1
13246,8
13253,8
13256,8
13259,8
13262,3
13266,3
13269,7
13271,5
13273,8
13274,7
13283,3
13288,8
13296,4
13297,7
13305,7
13312,8
13316,7
13319,8
13320,5
13328,6
13329,7
13335,4
13338,2
13340,6
13344,6
13345,4
13347,3
13350,7
13352,7
13354,1
13362,3
13368,5
13371,6
13374,8
13376,2
13377,3
13381,8
13385,8
13387,6
13395,1
13399,3
13406,8
13407,8
13411,8
13412,8
13422,8
13425,7
13427,3
13431,8
13438,8
13444,6
13445,8
13451,7
13454,1
13459,7
13465,1
13466,2
13472,5
13474,1
13478,5
13480,8
13483,8
13486,6
13499,8
13507,3
13511,7
13521,6
13522,3
13539,3
13541,7
13552,5
13556,4
13557,8
13561,2
13564,4
13573,4
13580,4
13583,7
13584,5
13585,2
13589,8
13590,7
13599,8
13601,5
13604,4
13611,8
13623,2
13629,6
13630,4
13632,8
13633,5
13636,8
13637,7
13644,3
13649,8
13652,8
13657,4
13661,8
13662,8
13664,1
13666,7
13680,6
13681,8
13684,4
13687,3
13689,1
13691,7
13692,5
13697,8
13701,7
13703,4
13709,4
13710,7
13712,7
13720,7
13721,1
13725,7
13728,6
13732,7
13736,4
13740,7
13744,7
13746,6
13750,4
13751,8
13754,8
13756,5
13764,5
13767,8
13776,8
13778,8
13784,8
13788,6
13789,3
13794,4
13798,4
13804,8
13806,1
13807,7
13808,8
13811,8
13831,3
13836,4
13840,8
13841,6
13843,8
13848,7
13851,8
13858,7
13865,1
13869,6
13871,6
13872,7
13873,8
13874,3
13876,4
13884,7
13893,6
13897,8
13907,5
13912,7
13917,4
13932,7
13933,4
13939,6
13942,8
13943,4
13954,5
13956,8
13960,5
13964,5
13965,3
13967,4
13971,3
13972,5
13973,5
13974,8
13976,8
13979,2
13990,8
13994,7
14008,7
14016,8
14023,7
14032,6
14035,7
14038,8
14040,8
14045,1
14052,7
14054,7
14056,5
14076,5
14078,3
14080,8
14085,8
14089,3
14090,8
14091,8
14096,1
14105,8
14108,6
14110,8
14117,1
14118,3
14119,1
14120,8
14122,1
14123,3
14124,4
14125,2
14135,6
14136,7
14138,8
14144,4
14146,1
14151,7
14163,8
14179,8
14181,2
14186,4
14190,3
14197,7
14198,4
14202,7
14203,8
14205,5
14208,4
14211,8
14220,8
14223,8
14227,8
14228,3
14237,4
14238,6
14240,1
14252,8
14254,7
14257,3
14260,5
14264,6
14266,7
14272,8
14273,4
14276,8
14277,3
14278,6
14279,6
14305,8
14313,5
14316,5
14318,2
14322,6
14334,1
14342,8
14346,8
14348,5
14350,8
14357,8
14359,2
14361,5
14363,8
14366,5
14371,5
14372,3
14375,2
14378,8
14380,7
14382,2
14384,8
14385,4
14388,8
14389,6
14391,3
14392,7
14402,5
14412,8
14414,7
14427,1
14428,8
14443,5
14449,2
14453,3
14460,6
14462,5
14465,3
14468,7
14472,7
14474,8
14475,5
14477,8
14479,4
14482,7
14489,8
14497,7
14500,8
14508,8
14509,8
14522,8
14525,5
14538,5
14539,1
14541,6
14543,4
14544,5
14549,4
14550,1
14552,8
14556,5
14563,7
14564,7
14566,3
14572,2
14574,7
14575,7
14579,3
14582,5
14585,5
14591,4
14592,8
14595,6
14604,3
14607,8
14612,8
14616,1
14618,3
14632,8
14633,7
14634,4
14635,5
14650,7
14657,2
14661,8
14662,8
14664,8
14672,6
14677,8
14681,7
14684,8
14689,8
14697,7
14700,3
14701,7
14717,8
14721,7
14733,8
14735,1
14737,5
14739,2
14740,8
14748,8
14750,8
14752,7
14754,3
14755,8
14763,6
14765,4
14779,6
14782,3
14785,4
14790,5
14792,8
14801,8
14812,3
14813,6
14816,6
14817,5
14819,7
14823,7
14831,8
14836,6
14838,6
14840,7
14844,8
14849,5
14851,7
14852,8
14858,5
14859,4
14862,5
14863,4
14869,8
14879,8
14882,7
14885,8
14890,7
14893,1
14897,8
14898,7
14901,2
14902,8
14917,2
14922,8
14924,7
14934,8
14940,6
14941,7
14945,3
14948,2
14956,2
14962,3
14963,8
14966,7
14972,8
14974,8
14977,8
14980,8
14990,7
14991,3
14998,2
15000,8
15014,8
15021,5
15025,8
15031,5
15036,8
15042,7
15047,1
15049,8
15055,7
15058,8
15059,8
15061,2
15069,7
15070,1
15072,7
15077,4
15085,8
15101,4
15105,2
15107,1
15108,5
15109,8
15111,3
15112,8
15113,3
15122,7
15128,4
15129,6
15131,8
15135,4
15136,7
15138,7
15140,8
15151,1
15160,8
15170,4
15171,1
15177,1
15184,4
15187,7
15195,8
15196,3
15202,1
15203,8
15205,3
15220,5
15222,8
15224,8
15226,4
15229,8
15232,8
15234,5
15250,8
15254,8
15258,2
15260,5
15261,8
15272,2
15276,8
15278,8
15282,8
15289,5
15290,8
15294,3
15298,5
15300,1
15304,6
15307,8
15308,5
15314,8
15322,3
15323,5
15330,8
15333,2
15334,2
15335,8
15341,6
15342,3
15343,4
15345,6
15346,8
15355,7
15356,7
15360,3
15364,7
15368,7
15389,3
15398,7
15400,1
15401,3
15405,3
15406,6
15408,6
15414,3
15416,4
15417,8
15428,4
15431,8
15434,7
15436,7
15437,8
15438,1
15440,6
15448,7
15449,3
15450,4
15451,8
15454,7
15459,8
15466,7
15468,4
15475,7
15478,3
15482,7
15483,8
15485,8
15494,8
15497,8
15504,6
15507,8
15519,8
15520,3
15521,5
15524,6
15534,7
15539,8
15540,5
15541,7
15543,8
15547,7
15548,7
15551,8
15563,7
15565,7
15569,8
15570,8
15572,6
15575,6
15584,6
15585,5
15587,8
15588,5
15592,8
15593,4
15599,2
15603,4
15605,8
15606,8
15607,3
15622,8
15623,1
15628,8
15630,1
15632,8
15635,8
15642,7
15643,7
15647,3
15648,5
15651,4
15652,7
15655,6
15656,5
15657,7
15659,5
15663,7
15664,3
15665,8
15666,8
15667,7
15672,5
15676,7
15685,4
15697,7
15705,6
15706,7
15715,8
15720,6
15724,2
15725,4
15726,7
15729,8
15731,7
15745,8
15753,1
15754,4
15760,8
15763,5
15764,2
15767,7
15770,5
15772,6
15777,5
15781,6
15784,7
15785,8
15799,5
15803,4
15805,4
15806,8
15808,8
15810,4
15816,7
15818,7
15824,5
15825,5
15827,8
15834,2
15835,5
15837,8
15839,8
15843,5
15845,6
15850,3
15852,8
15853,1
15864,5
15866,3
15868,1
15869,7
15876,8
15877,4
15882,3
15891,1
15900,5
15905,8
15913,8
15918,7
15925,4
15933,2
15936,4
15939,4
15940,8
15944,3
15945,7
15950,8
15951,3
15958,3
15971,4
15972,3
15976,6
15979,1
15980,2
15984,8
15985,2
15986,8
15987,4
15988,8
15990,8
15991,7
15993,4
16008,7
16009,8
16011,5
16016,3
16022,3
16024,5
16025,3
16031,5
16032,5
16036,8
16039,7
16043,5
16044,1
16046,2
16051,6
16052,7
16056,2
16057,8
16061,4
16067,5
16070,5
16073,2
16075,8
16076,6
16079,8
16081,6
16082,8
16083,6
16086,8
16088,7
16094,6
16097,4
16099,7
16102,6
16107,7
16112,7
16115,2
16119,7
16120,7
16123,1
16128,8
16134,5
16138,6
16141,7
16142,8
16144,4
16154,6
16155,5
16159,3
16161,7
16163,4
16168,7
16169,7
16170,6
16173,6
16175,7
16176,7
16177,5
16182,1
16183,6
16186,7
16188,7
16194,6
16201,1
16204,7
16205,7
16208,4
16212,8
16213,5
16221,7
16227,5
16231,1
16233,8
16234,1
16235,8
16238,6
16239,7
16245,2
16247,7
16248,1
16252,4
16257,8
16259,7
16260,2
16262,8
16264,4
16268,8
16273,4
16277,7
16284,6
16290,8
16291,8
16304,8
16307,8
16309,6
16310,5
16317,4
16319,4
16323,7
16329,7
16340,3
16345,6
16348,7
16350,7
16353,7
16363,7
16364,8
16366,3
16379,1
16387,8
16390,5
16392,4
16393,8
16396,5
16398,6
16400,7
16403,8
16409,7
16414,8
16417,4
16418,8
16420,3
16421,7
16422,8
16430,1
16432,5
16433,6
16434,7
16435,5
16436,3
16444,5
16451,8
16458,8
16463,8
16466,4
16469,6
16471,7
16475,3
16480,4
16481,5
16486,1
16489,8
16493,2
16499,3
16507,7
16509,4
16514,4
16515,8
16518,8
16520,4
16525,7
16531,3
16532,4
16534,7
16537,6
16538,5
16539,4
16540,3
16549,7
16558,6
16560,4
16569,1
16571,7
16574,8
16581,5
16583,8
16590,8
16594,8
16616,3
16617,2
16619,7
16623,8
16629,2
16634,8
16640,1
16641,1
16642,8
16650,1
16656,1
16658,5
16664,2
16671,8
16676,8
16678,7
16685,3
16693,7
16695,8
16698,8
16702,7
16708,8
16713,6
16727,8
16728,6
16736,8
16743,4
16746,7
16751,7
16752,8
16754,8
16775,4
16782,5
16783,7
16785,8
16796,4
16797,4
16804,4
16814,8
16816,8
16819,2
16828,3
16834,3
16836,4
16840,7
16841,8
16844,5
16845,1
16860,7
16867,8
16869,8
16878,4
16879,6
16885,1
16897,8
16904,3
16905,7
16911,5
16912,4
16916,7
16918,7
16923,8
16927,8
16932,8
16938,1
16939,8
16944,5
16948,8
16956,8
16961,4
16964,3
16966,7
16971,7
16972,8
16978,8
16983,7
16989,6
16990,7
16992,2
16994,7
16997,6
17002,7
17008,7
17015,8
17018,1
17019,7
17026,1
17029,3
17035,1
17038,4
17044,3
17047,3
17051,3
17054,1
17055,8
17070,8
17073,7
17075,6
17078,6
17079,8
17080,7
17081,3
17082,6
17084,3
17090,8
17091,1
17103,8
17120,2
17128,8
17129,5
17130,6
17133,6
17135,7
17136,4
17138,3
17164,4
17165,1
17175,6
17176,1
17189,7
17191,1
17193,8
17194,6
17201,8
17203,4
17208,3
17212,8
17213,4
17214,5
17215,7
17219,7
17225,8
17226,2
17227,8
17233,7
17235,3
17245,8
17254,7
17258,8
17261,4
17262,7
17263,7
17265,4
17273,4
17276,7
17278,5
17281,7
17284,5
17287,7
17290,7
17292,5
17298,6
17299,8
17300,6
17301,7
17302,3
17311,4
17314,4
17321,8
17322,7
17324,5
17328,4
17331,7
17332,6
17337,3
17343,7
17344,2
17345,8
17348,8
17354,3
17362,8
17363,8
17365,8
17376,8
17383,8
17385,5
17391,1
17394,4
17395,8
17396,7
17401,7
17404,6
17405,8
17407,4
17411,8
17424,4
17427,7
17435,7
17438,5
17440,8
17444,8
17445,8
17449,8
17456,8
17458,6
17459,8
17468,8
17470,3
17472,7
17477,3
17479,5
17483,6
17485,8
17492,6
17493,7
17496,2
17499,8
17506,8
17507,4
17513,8
17516,4
17520,2
17524,8
17528,7
17538,8
17541,6
17545,3
17546,4
17552,8
17553,1
17555,4
17565,4
17567,5
17571,5
17573,7
17574,7
17580,3
17582,3
17598,7
17602,5
17606,1
17607,8
17623,7
17632,7
17633,8
17643,3
17646,8
17647,8
17648,8
17657,8
17658,8
17659,7
17667,8
17670,7
17677,5
17678,3
17680,7
17683,2
17684,8
17688,5
17689,7
17693,8
17694,8
17701,7
17702,7
17703,4
17704,8
17708,8
17710,4
17711,6
17712,8
17714,7
17715,7
17716,7
17718,8
17720,2
17724,4
17729,8
17731,8
17734,5
17741,7
17742,1
17744,4
17746,3
17749,6
17752,1
17753,8
17756,6
17757,6
17758,5
17766,3
17769,7
17778,8
17780,5
17781,7
17794,2
17801,3
17805,8
17811,5
17820,8
17824,4
17827,3
17830,7
17832,3
17838,3
17839,5
17840,7
17850,6
17856,7
17859,6
17861,5
17864,7
17868,2
17869,1
17871,2
17872,5
17874,8
17884,5
17885,8
17886,7
17887,5
17892,7
17893,1
17894,7
17897,8
17905,3
17908,7
17913,3
17915,1
17918,4
17922,7
17923,2
17924,3
17925,3
17929,7
17938,5
17940,7
17941,4
17944,2
17953,3
17956,1
17960,5
17965,8
17969,3
17973,1
17977,8
17979,7
17981,6
17982,7
17984,1
17986,4
17989,4
17997,7
17998,4
18000,8
18004,4
18010,2
18012,8
18013,2
18015,1
18027,7
18029,7
18034,4
18043,7
18049,4
18050,8
18053,8
18058,4
18061,1
18063,3
18065,5
18066,3
18071,8
18077,8
18078,7
18083,8
18086,7
18089,8
18096,6
18105,8
18106,8
18107,1
18109,5
18111,7
18115,6
18123,8
18124,5
18125,8
18126,5
18127,8
18132,8
18133,7
18136,8
18145,7
18146,8
18161,8
18166,7
18168,7
18176,7
18177,4
18178,8
18183,8
18184,7
18186,8
18192,7
18193,4
18197,4
18198,3
18204,7
18206,7
18207,5
18211,8
18212,7
18216,1
18223,5
18225,4
18227,4
18228,6
18229,8
18233,3
18244,2
18248,8
18251,3
18253,7
18256,1
18262,4
18269,5
18270,5
18274,5
18275,8
18283,7
18285,8
18291,3
18292,3
18293,8
18294,7
18297,5
18299,6
18302,7
18309,3
18311,7
18313,4
18326,8
18331,4
18335,7
18336,7
18337,6
18342,8
18351,7
18358,8
18359,1
18361,2
18362,7
18367,1
18369,4
18370,7
18374,6
18376,8
18377,6
18378,7
18380,8
18381,8
18383,7
18389,7
18390,3
18393,6
18394,3
18398,4
18400,7
18404,8
18406,1
18407,6
18410,1
18411,2
18412,5
18413,7
18416,8
18422,6
18427,7
18428,7
18430,4
18437,1
18438,3
18443,8
18445,2
18446,1
18453,5
18457,8
18459,4
18460,8
18462,5
18464,2
18469,3
18473,4
18474,7
18479,1
18480,4
18481,7
18484,5
18487,6
18492,3
18502,1
18504,4
18509,7
18512,8
18515,7
18517,1
18521,5
18537,8
18538,4
18542,7
18543,5
18546,7
18549,2
18552,7
18558,7
18560,6
18562,8
18566,8
18568,6
18569,6
18570,1
18571,8
18575,5
18576,2
18585,5
18587,7
18588,6
18589,7
18590,7
18596,8
18597,7
18600,5
18612,7
18615,6
18620,8
18624,4
18629,8
18632,4
18636,4
18637,5
18638,5
18639,8
18640,6
18643,3
18645,8
18646,8
18653,5
18656,7
18662,1
18666,5
18668,3
18671,5
18672,8
18673,6
18677,5
18680,1
18681,2
18683,7
18687,1
18689,7
18691,8
18703,8
18706,3
18715,3
18720,8
18722,1
18737,8
18738,6
18742,8
18744,2
18774,5
18784,4
18785,5
18787,7
18788,3
18798,8
18799,2
18802,8
18810,4
18811,6
18813,3
18816,8
18819,4
18821,8
18823,8
18828,3
18831,4
18833,7
18835,4
18840,4
18843,5
18846,4
18852,8
18867,8
18871,4
18872,7
18879,1
18880,8
18886,4
18888,8
18889,1
18897,6
18898,8
18900,5
18901,4
18908,3
18921,1
18923,7
18932,8
18939,7
18949,1
18951,5
18957,1
18958,1
18975,8
18982,8
18987,4
18990,7
18991,1
18999,1
19008,6
19010,8
19012,7
19014,6
19016,3
19017,7
19018,8
19024,4
19025,8
19030,7
19032,3
19034,5
19041,7
19042,1
19043,7
19045,7
19047,2
19048,7
19050,8
19051,8
19057,8
19060,4
19063,3
19069,7
19073,1
19074,8
19078,2
19080,5
19082,5
19096,1
19104,5
19105,3
19108,8
19112,8
19114,3
19127,2
19128,3
19129,8
19130,1
19131,8
19140,6
19145,6
19147,7
19148,5
19151,3
19160,3
19163,5
19164,7
19168,4
19171,8
19175,3
19180,4
19181,8
19189,7
19191,7
19193,2
19200,1
19202,1
19203,3
19205,4
19206,6
19207,8
19209,6
19213,8
19240,1
19241,8
19243,1
19247,7
19248,7
19252,1
19254,1
19272,1
19273,3
19285,3
19289,5
19295,5
19298,4
19301,8
19304,8
19315,5
19316,7
19317,5
19318,7
19321,1
19322,8
19325,7
19333,5
19341,8
19342,5
19346,5
19348,7
19351,5
19354,7
19356,1
19374,8
19375,6
19376,1
19380,3
19386,5
19388,8
19389,4
19393,3
19398,7
19399,6
19403,4
19406,4
19410,7
19416,8
19417,8
19422,4
19427,1
19436,8
19440,5
19442,3
19443,8
19446,1
19447,8
19456,8
19460,4
19468,7
19469,6
19470,8
19475,1
19478,7
19481,1
19482,5
19488,8
19490,6
19491,3
19497,8
19502,6
19504,3
19508,6
19511,2
19518,8
19520,8
19522,8
19530,8
19542,5
19544,2
19546,1
19547,7
19549,7
19552,7
19556,8
19559,8
19562,5
19564,4
19567,8
19568,7
19580,6
19581,8
19582,8
19585,6
19591,6
19594,4
19598,7
19602,8
19612,7
19613,5
19618,5
19623,1
19624,5
19628,1
19629,7
19631,8
19633,7
19636,7
19637,1
19641,7
19642,2
19655,8
19656,4
19658,8
19664,8
19665,8
19667,7
19668,8
19669,6
19673,8
19675,8
19676,5
19678,5
19680,1
19683,8
19684,8
19692,5
19698,1
19700,3
19702,4
19705,3
19706,8
19707,6
19711,7
19714,7
19718,3
19720,6
19735,1
19736,4
19741,5
19744,7
19745,5
19748,5
19750,8
19763,7
19767,4
19775,8
19778,8
19779,1
19782,7
19784,8
19785,3
19786,5
19788,8
19789,8
19791,2
19792,7
19794,3
19796,6
19802,1
19803,7
19804,3
19806,8
19812,7
19816,7
19818,8
19819,8
19820,3
19821,3
19823,4
19830,8
19834,1
19838,8
19841,8
19843,8
19847,4
19848,8
19850,2
19854,3
19861,6
19865,7
19866,8
19869,1
19871,7
19877,1
19885,8
19886,6
19888,8
19889,7
19895,7
19896,6
19899,6
19901,7
19907,2
19909,1
19910,6
19911,5
19918,5
19919,8
19928,1
19931,8
19944,1
19948,8
19956,8
19957,7
19961,4
19964,8
19965,2
19969,7
19978,6
19982,8
19983,7
19987,3
19988,3
19989,8
19992,8
19995,7
19996,8
20009,3
20017,7
20025,8
20032,7
20034,5
20039,2
20042,1
20044,6
20048,4
20051,6
20056,7
20064,8
20065,7
20069,3
20073,5
20087,7
20088,7
20097,7
20098,8
20106,8
20108,6
20113,1
20117,7
20119,7
20120,1
20122,2
20125,5
20126,4
20127,6
20131,7
20133,3
20136,1
20137,5
20144,4
20146,8
20147,4
20149,8
20158,3
20164,7
20170,2
20172,3
20175,5
20182,1
20187,5
20197,7
20199,6
20201,8
20204,8
20216,8
20221,4
20224,8
20226,5
20227,2
20230,3
20232,5
20235,6
20237,3
20240,8
20243,8
20245,4
20246,2
20250,7
20256,7
20261,2
20274,8
20280,7
20281,6
20282,3
20283,4
20291,5
20294,8
20300,2
20301,6
20306,7
20307,4
20311,6
20318,1
20319,8
20321,4
20324,3
20327,8
20328,6
20330,8
20332,6
20333,4
20334,7
20343,8
20354,7
20358,8
20368,7
20369,4
20371,7
20374,7
20379,8
20380,7
20385,4
20391,5
20392,7
20393,7
20394,5
20404,6
20413,1
20414,1
20418,1
20422,7
20428,1
20431,7
20435,1
20439,2
20454,6
20460,8
20462,2
20464,8
20477,8
20482,7
20484,1
20487,5
20505,3
20506,7
20507,7
20512,3
20514,2
20515,3
20517,8
20522,5
20523,5
20524,7
20525,5
20530,1
20544,7
20545,8
20552,7
20554,4
20557,6
20564,4
20568,4
20570,3
20579,1
20586,4
20591,7
20597,8
20602,8
20608,1
20609,8
20618,7
20619,8
20636,8
20640,8
20646,5
20654,8
20656,4
20661,6
20664,8
20665,8
20666,4
20671,7
20694,3
20695,4
20704,6
20705,5
20707,8
20710,7
20711,1
20712,7
20714,4
20722,2
20732,8
20738,3
20745,8
20746,5
20747,5
20751,8
20755,6
20762,8
20763,7
20769,8
20774,7
20780,8
20782,8
20783,3
20784,1
20811,2
20812,3
20814,7
20825,7
20827,4
20828,1
20830,4
20833,4
20835,8
20843,1
20846,1
20847,4
20849,4
20851,2
20858,8
20863,8
20870,1
20875,7
20879,8
20881,4
20887,3
20892,8
20895,7
20903,2
20905,2
20907,6
20908,7
20912,2
20915,7
20917,4
20918,5
20923,8
20924,5
20925,7
20927,8
20935,1
20937,7
20943,3
20945,7
20949,5
20950,8
20964,8
20970,7
20980,7
20990,2
20991,7
20996,8
21000,7
21002,7
21004,3
21011,8
21014,8
21015,6
21022,4
21026,1
21037,1
21038,2
21039,8
21061,8
21063,7
21065,5
21069,5
21071,7
21084,7
21086,2
21087,2
21089,6
21094,7
21095,8
21098,7
21103,5
21105,7
21106,8
21108,8
21109,6
21111,6
21112,7
21120,8
21125,8
21141,8
21142,8
21144,7
21146,4
21150,7
21159,6
21165,1
21166,3
21180,8
21183,5
21186,4
21187,7
21189,7
21193,7
21194,8
21205,8
21208,8
21209,6
21210,1
21211,4
21214,6
21221,1
21228,5
21235,6
21239,8
21242,8
21244,3
21245,4
21251,8
21260,6
21267,1
21269,8
21275,4
21281,8
21282,5
21286,1
21287,7
21292,1
21294,6
21305,1
21323,6
21329,4
21331,6
21332,5
21334,7
21340,1
21344,8
21346,7
21347,4
21348,1
21354,8
21365,5
21367,6
21368,6
21369,1
21371,8
21377,6
21379,7
21381,7
21382,1
21383,5
21387,5
21390,8
21394,4
21395,5
21397,3
21399,7
21400,5
21401,6
21402,5
21405,5
21406,8
21409,8
21411,8
21412,7
21416,7
21421,5
21422,6
21425,8
21428,7
21431,7
21434,5
21436,4
21444,4
21448,8
21453,8
21457,2
21461,8
21476,3
21480,2
21484,2
21489,3
21490,6
21494,4
21496,7
21506,1
21508,1
21515,4
21516,4
21517,8
21524,5
21543,8
21558,6
21559,1
21566,5
21572,7
21575,8
21578,6
21589,1
21595,3
21596,7
21605,4
21621,5
21628,8
21630,7
21632,8
21643,5
21645,8
21652,2
21660,7
21661,7
21664,1
21665,2
21666,1
21669,7
21673,8
21674,5
21675,4
21676,7
21680,5
21688,2
21693,3
21695,1
21697,2
21699,8
21705,8
21706,4
21707,2
21709,5
21711,1
21712,6
21717,7
21722,8
21726,3
21731,5
21732,4
21744,7
21745,5
21752,8
21759,5
21763,7
21765,2
21772,3
21779,5
21787,2
21790,3
21793,8
21794,4
21799,8
21809,2
21816,5
21819,5
21822,7
21837,1
21838,4
21839,4
21846,6
21848,4
21849,8
21856,5
21858,5
21866,8
21870,7
21873,8
21878,6
21881,8
21887,7
21890,7
21897,8
21902,8
21909,1
21915,6
21918,5
21920,8
21923,5
21924,5
21929,8
21933,4
21944,2
21946,1
21947,1
21953,8
21959,8
21969,2
21972,3
21975,5
21978,7
21979,4
21996,7
22001,7
22016,5
22017,4
22022,1
22028,6
22029,2
22033,8
22034,5
22037,3
22040,7
22042,8
22044,4
22045,6
22048,6
22054,1
22056,2
22057,8
22058,7
22065,1
22069,5
22073,1
22075,5
22077,2
22080,5
22082,4
22084,8
22085,8
22087,4
22089,7
22092,4
22093,5
22097,7
22099,7
22100,4
22101,8
22109,7
22111,7
22113,7
22114,3
22115,8
22117,1
22118,1
22128,8
22131,8
22132,7
22139,8
22140,6
22144,6
22158,2
22161,3
22162,8
22163,3
22164,5
22172,7
22176,4
22179,6
22181,8
22182,8
22184,7
22185,7
22187,4
22188,4
22196,4
22197,7
22213,6
22221,1
22222,8
22223,7
22225,4
22226,3
22227,6
22236,8
22238,1
22239,8
22241,7
22243,2
22244,2
22248,3
22253,8
22255,6
22257,1
22259,8
22267,2
22269,5
22271,7
22272,7
22273,5
22276,2
22279,2
22281,1
22286,8
22288,8
22292,7
22300,8
22301,1
22308,1
22317,8
22318,5
22321,6
22322,7
22328,6
22329,5
22331,7
22333,8
22334,8
22337,5
22338,7
22342,6
22346,1
22348,7
22354,8
22358,6
22359,3
22361,8
22368,2
22369,4
22370,8
22372,7
22375,7
22376,8
22378,8
22379,8
22381,1
22382,3
22394,8
22404,8
22405,5
22406,6
22410,6
22413,4
22420,1
22423,7
22425,2
22428,5
22431,4
22434,7
22440,2
22449,7
22452,8
22453,8
22458,5
22459,5
22464,2
22466,5
22475,6
22480,7
22482,5
22486,8
22487,1
22489,7
22490,5
22493,2
22494,2
22496,8
22500,2
22506,8
22516,8
22520,5
22527,8
22530,6
22534,2
22535,8
22544,3
22546,3
22547,7
22557,8
22559,3
22561,3
22566,4
22567,8
22570,5
22574,6
22584,8
22588,5
22589,7
22590,1
22591,5
22592,7
22596,2
22598,2
22600,1
22602,4
22603,6
22604,3
22610,4
